timestamp,cpu_usage,load_avg,prediction
2026-01-02 13:51:05,12.4,1.48095703125,1
2026-01-02 13:51:05,13.4,1.48095703125,1
2026-01-02 13:51:06,12.4,1.48095703125,1
2026-01-02 13:51:06,24.9,1.48095703125,1
2026-01-02 13:51:21,118.6,1.3740234375,0
2026-01-02 13:51:21,112.4,1.3740234375,0
2026-01-02 13:51:21,126.8,1.3740234375,0
2026-01-02 13:51:21,112.4,1.3740234375,0
2026-01-02 13:51:22,112.4,1.3740234375,0
2026-01-02 13:51:22,126.8,1.3740234375,0
2026-01-02 13:51:22,133.5,1.3740234375,0
2026-01-02 13:51:22,112.4,1.3740234375,0
2026-01-02 13:51:22,120.1,1.3740234375,0
2026-01-02 13:51:23,131.1,1.3740234375,0
2026-01-02 13:51:23,106.2,1.3740234375,0
2026-01-02 13:51:23,124.8,1.3740234375,0
2026-01-02 13:51:23,112.4,1.3740234375,0
2026-01-02 13:51:23,106.2,1.3740234375,0
2026-01-02 13:51:23,120.1,1.3740234375,0
2026-01-02 13:51:24,133.5,1.3740234375,0
2026-01-02 13:51:24,118.6,1.3740234375,0
2026-01-02 13:51:24,106.2,1.34375,0
2026-01-02 13:51:24,124.9,1.34375,0
2026-01-02 13:51:24,112.4,1.34375,0
2026-01-02 13:51:25,118.6,1.34375,0
2026-01-02 13:51:25,106.2,1.34375,0
2026-01-02 13:51:25,118.6,1.34375,0
2026-01-02 13:51:25,126.7,1.34375,0
2026-01-02 13:51:25,112.4,1.34375,0
2026-01-02 13:51:25,118.6,1.34375,0
2026-01-02 13:51:26,106.7,1.34375,0
2026-01-02 13:51:26,124.8,1.34375,0
2026-01-02 13:51:26,100.0,1.34375,0
2026-01-02 13:51:26,126.8,1.34375,0
2026-01-02 13:51:26,120.1,1.34375,0
2026-01-02 13:51:27,137.3,1.34375,0
2026-01-02 13:51:27,106.2,1.34375,0
2026-01-02 13:51:27,118.6,1.34375,0
2026-01-02 13:51:27,118.6,1.34375,0
2026-01-02 13:51:27,106.2,1.34375,0
2026-01-02 13:51:27,118.6,1.34375,0
